"id","tyc","gaia","hyg","hip","hd","hr","gl","bayer","flam","con","proper","ra","dec","pos_src","dist","x0","y0","z0","dist_src","mag","absmag","ci","mag_src","rv","rv_src","pm_ra","pm_dec","pm_src","vx","vy","vz","spect","spect_src"
"87200","3673-1929-1","411413822074322432","5325","5336","6582","321","Gl 53A","Mu","30","Cas","","1.13787907","54.92029007","T","7.6753","4.2166","1.2945","6.2803","G_R3","5.17","5.745","0.704","HIP","-98.1","HYG","3468.251","-1564.844","G_R3","-46.393","117.761","-113.003","G5Vp","HYG"
"87352","8476-1302-1","4913847589156808960","5337","5348","6882","338","","Zet","","Phe","Wurren","1.13974651","-55.24575773","T","89.222","48.614","14.952","-73.305","G_R3","3.94","-0.812","-0.12","HIP","15.0","HYG","20.375","31.739","G_R3","16.182","13.993","-4.672","B7 V","T"
"87791","4623-1236-1","574112955678493824","5361","5372","5848","285","","","","Cep","","1.14579776","86.25709194","T","92.5632","5.773","1.785","92.366","G_R3","4.24","-0.592","1.213","HIP","8.278","G_R3","80.457","-10.542","G_R3","-5.506","35.251","7.959","K2III","T"
"87615","5273-2657-1","2470140321630664064","5353","5364","6805","334","GJ 3075","Eta","31","Cet","","1.14316446","-10.18226477","T","36.9545","34.756","10.724","-6.533","G_R3","3.46","0.622","1.161","HIP","12.9","HYG","215.922","-139.029","G_R3","-3.134","38.618","-26.252","K0/1 III","T"
"88708","3268-1358-1","401100815319187456","5423","5434","6811","335","","Phi","42","And","","1.15836956","47.24177979","T","219.7802","142.401","44.559","161.368","HIP","4.26","-2.45","0.012","HIP","-2.2","HYG","3.81","-13.02","HYG","6.894","6.317","-10.825","(B8)III","T"
"89000","2286-1329-1","","5436","5447","6860","337","Gl 53.3","Bet","43","And","Mirach","1.16220082","35.62055764","T","60.5327","46.946","14.742","35.255","HIP","2.07","-1.84","1.576","HIP","-0.8","HYG","175.59","-112.23","HYG","2.179","53.496","-26.645","M0III","T"
"90102","4296-1459-1","532613572921048192","5506","5518","6829","336","","","31","Cas","","1.17758918","68.77861435","T","93.6339","32.295","10.284","87.284","G_R3","5.32","0.463","-0.014","HIP","2.462","G_R3","35.202","-26.792","G_R3","6.671","18.523","-2.01","A 0 VNN","T"
"90657","3673-1923-1","411601907281189504","5530","5542","6961","343","","The","33","Cas","","1.185017","55.149901","HIP_X","41.8683","22.783","7.304","34.359","G_R3","4.34","1.231","0.17","HIP","9.0","HYG","226.056","-19.541","G_R3","-5.769","45.266","5.17","A7Vvar","HYG"
"90666","2278-1259-1","313200426953284096","5532","5544","7034","349","","","82","Psc","","1.18521287","31.42473908","T","257.639","209.3505","67.1268","134.327","G_R3","5.15","-1.905","0.261","HIP","-0.87","G_R3","-9.874","-9.132","G_R3","8.513","-9.935","-9.971","F 0 V","T"
"91051","1202-2126-1","2790237499690691840","5559","5571","7087","351","","Chi","84","Psc","","1.1908944","21.03465245","T","124.0976","110.244","35.53","44.543","G_R3","4.66","-0.809","1.024","HIP","15.301","G_R3","39.675","-10.209","G_R3","8.485","27.257","-0.114","G8III","T"
"91300","2278-1260-1","309966797615673856","5574","5586","7106","352","","Tau","83","Psc","","1.19434322","30.0896432","T","52.7278","43.41","14.034","26.435","G_R3","4.51","0.9","1.092","HIP","29.186","G_R3","73.384","-26.707","G_R3","21.571","26.251","8.857","K0III-IV","T"
"94596","5273-2653-1","2475331528340199936","5786","5799","7439","366","Gl 54.2A","","37","Cet","","1.2400113","-7.92282222","T","24.0531","22.579","7.599","-3.315","G_R3","5.14","3.234","0.448","HIP","21.815","G_R3","124.225","278.007","G_R3","20.101","21.71","28.39","F3 V","T"
"93797","1747-2263-1","294090536905167744","5730","5742","7318","360","","Phi","85","Psc","","1.2291521","24.58370895","T","122.24","105.454","35.156","50.855","G_R3","4.67","-0.766","1.047","HIP","6.807","G_R3","17.001","-20.531","G_R3","7.452","12.869","-7.987","K0II-III","T"
"93775","613-1249-1","2577061092921353984","5725","5737","7344","361","","Zet","86","Psc","Revati","1.22885739","7.57535872","T","40.884","38.448","12.814","5.39","G_R3","5.21","2.152","0.32","HIP","9.0","HYG","142.693","-53.051","G_R3","1.005","29.486","-9.006","F 0 VN","T"
"95540","8033-1232-1","4934923028038871296","5849","5862","7570","370","Gl 55","Nu","","Phe","","1.25308924","-45.53166556","T","15.2609","10.12","3.445","-10.891","G_R3","4.97","4.052","0.571","HIP","11.899","G_R3","665.086","178.07","G_R3","1.091","51.197","0.533","G0 V","T"
"96204","9136-1759-2","","5884","5896","7788","377","Gl 55.3A","Kap","","Tuc","","1.26281967","-68.87597322","T","20.9556","7.143","2.452","-19.547","HIP","4.25","2.643","0.48","HIP","4.0","HYG","411.11","127.43","HYG","-0.725","42.929","0.831","F5 V","T"
"97160","4682-108-1","2531779768115636992","5939","5951","7672","373","","","39","Cet","","1.27674671","-2.50036878","T","74.8381","70.629","24.528","-3.265","G_R3","5.42","1.049","0.888","HIP","-26.986","G_R3","-100.333","-63.689","G_R3","-14.722","-42.793","-21.396","G8/K0 IV","T"
"98624","23-1341-1","2562879832464178432","6048","6061","7804","378","","","89","Psc","","1.29665454","3.61446437","T","75.9183","71.444","25.229","4.786","G_R3","5.13","0.728","0.071","HIP","0.678","G_R3","-47.972","-21.861","G_R3","6.855","-15.889","-7.809","A1 V","T"
"100641","1751-2178-1","296483280365523840","6179","6193","7964","383","","Ups","90","Psc","","1.32444278","27.26405675","T","98.5203","82.363","29.761","45.131","G_R3","4.74","-0.228","0.032","HIP","6.109","G_R3","25.242","-11.413","G_R3","3.398","13.762","-1.939","A2V","T"
"101401","3682-2389-1","413828761929696256","6228","6242","7927","382","","Phi","34","Cas","","1.33469928","58.23161207","T","4669.2738","2309.756","841.618","3969.739","G_R3","4.95","-8.396","0.683","HIP","-19.159","G_R3","-1.479","-1.231","G_R3","23.49","-26.285","-30.63","A5IA","T"
"102673","1754-2321-1","308747538004536704","6301","6315","8126","389","","","91","Psc","","1.35204801","28.73820688","T","129.1473","106.219","39.251","62.095","G_R3","5.23","-0.325","1.396","HIP","-37.966","G_R3","28.484","-74.486","G_R3","-16.704","12.418","-58.239","K0","T"
"104137","3265-2400-1","398030875774246656","6397","6411","8207","390","","Xi","46","And","Adhil","1.37233885","45.52877917","T","68.4734","44.906","16.866","48.863","G_R3","4.87","0.692","1.077","HIP","-12.826","G_R3","31.681","9.024","G_R3","-13.984","5.733","-7.101","K0III-IV","T"
"106063","5274-1984-1","2478112158887431296","6523","6537","8512","402","","The","45","Cet","","1.40039","-8.183257","HIP_X","34.4425","31.8268","12.2206","-4.903","G_R3","3.6","0.915","1.065","HIP","17.0","HYG","-76.226","-201.519","G_R3","15.798","-7.266","-34.987","K0III","HYG"
"106900","7544-1147-1","4984231417260290048","6578","6592","8651","408","","","","Phe","","1.41132972","-41.49254424","T","80.4293","56.179","21.757","-53.286","G_R3","5.42","0.893","1.03","HIP","72.285","G_R3","16.794","-35.533","G_R3","39.808","22.283","-58.038","K0 III","T"
"108061","5276-2116-1","2455241320597417856","6656","6670","8705","412","","","46","Cet","","1.42700965","-14.59879184","T","87.9306","79.2223","31.0547","-22.1623","G_R3","4.9","0.179","1.231","HIP","-23.0","HYG","38.357","-18.188","G_R3","-28.336","6.065","-1.539","K2 III","T"
"108375","4297-1685-1","531667443164972416","6678","6692","8491","399","","Psi","36","Cas","","1.43222832","68.13001598","T","61.5751","21.343","8.4","57.144","G_R3","4.72","0.773","1.047","HIP","-12.835","G_R3","74.122","26.31","G_R3","-19.005","15.772","-9.051","K0III","T"
"108256","4031-3289-1","510204838759030144","6672","6686","8538","403","","Del","37","Cas","Ruchbah","1.430216","60.235283","HIP_X","31.221","14.426","5.669","27.102","G_R3","2.66","0.188","0.16","HIP","7.0","HYG","296.42","-49.127","G_R3","-6.937","44.411","2.467","A5Vv SB","HYG"
"108762","1201-1725-1","2786203082290674048","6692","6706","8723","413","","Rho","93","Psc","","1.43757335","19.17234281","T","25.7472","22.617","8.938","8.456","G_R3","5.35","3.296","0.395","HIP","-3.726","G_R3","-25.803","11.283","G_R3","-2.536","-4.389","0.077","F2V:","T"
"110435","3265-2401-1","397372371388455424","6799","6813","8799","417","","Ome","48","And","","1.46093901","45.40669377","T","28.7909","18.753","7.544","20.502","G_R3","4.83","2.534","0.421","HIP","14.1","G_R3","357.564","-110.039","G_R3","0.893","52.961","-0.503","F4IV","T"
"112811","5854-2047-1","5043493547808390272","6946","6960","9132","433","","","48","Cet","","1.49337","-21.629339","HIP_X","71.9605","61.846","25.492","-26.525","G_R3","5.11","0.825","0.028","HIP","2.679","G_R3","56.469","4.134","G_R3","-4.558","18.957","0.323","A0V","HYG"
"113553","34-1287-1","2565225915399877760","6993","7007","9138","434","","Mu","98","Psc","","1.50308748","6.14382228","T","107.3148","98.543","40.911","11.485","G_R3","4.84","-0.313","1.372","HIP","34.242","G_R3","291.213","-45.788","G_R3","-23.058","150.834","-19.495","K4III","T"
"111309","7547-1134-1","4935615308047192576","6853","6867","9053","429","","Gam","","Phe","","1.4727575","-43.31823589","T","74.8438","50.455","20.479","-51.347","G_R3","3.41","-0.961","1.542","HIP","26.0","HYG","-17.72","-206.864","G_R3","-26.763","-17.648","-71.236","K4/5 III","T"
"113435","3282-2272-1","398968209436589312","6985","6999","9057","430","","","49","And","","1.50169517","47.00727721","T","102.0959","64.308","26.671","74.677","G_R3","5.27","0.225","0.999","HIP","-11.821","G_R3","-0.95","-42.638","G_R3","6.672","2.27","-22.718","G9III","T"
"114852","8043-1179-1","4929469381645492864","7068","7083","9362","440","","Del","","Phe","","1.52086246","-49.07270501","T","43.8722","26.492","11.143","-33.147","G_R3","3.93","0.719","0.972","HIP","-7.0","HYG","138.339","154.031","G_R3","6.928","34.127","26.275","K0 IIIB","T"
"115103","1198-1597-1","2591891443195067264","7083","7097","9270","437","","Eta","99","Psc","Alpherg","1.52472506","15.34582789","T","114.5015","101.738","42.915","30.302","G_R3","3.62","-1.674","0.974","HIP","15.0","HYG","28.584","-3.217","G_R3","7.724","20.097","2.286","G5II","T"
"118085","3683-2185-1","509342237530006016","7280","7294","9408","442","","Chi","39","Cas","","1.56552126","59.23204329","T","61.5184","28.8639","12.5406","52.8596","G_R3","4.68","0.735","0.991","HIP","6.0","HYG","-44.188","-18.538","G_R3","12.211","-8.745","2.39","G8III","T"
"120652","5852-2149-1","2453350744712995584","7436","7450","9856","459","","","50","Cet","","1.59971364","-15.40018657","T","187.291","164.961","73.431","-49.737","G_R3","5.41","-0.953","1.226","HIP","20.98","G_R3","17.05","14.282","G_R3","15.399","23.425","6.653","K1 III","T"
"121650","2822-2210-1","348020482735930112","7499","7513","9826","458","Gl 61","Ups","50","And","Titawin","1.613299","41.405459","HIP_X","13.4782","9.221","4.144","8.914","G_R3","4.1","3.452","0.536","HIP","-28.746","G_R3","-171.892","-381.815","G_R3","-0.447","-12.242","-37.31","F8V","HYG"
"122757","8478-1395-1","","7574","7588","10144","472","","Alp","","Eri","Achernar","1.62854214","-57.23666007","T","42.7533","21.066","9.568","-35.952","HIP","0.45","-2.705","-0.158","HIP","16.0","HYG","88.02","-40.08","HYG","-5.713","16.998","-17.851","B3 VP","T"
"123119","3282-2271-1","399402894487590144","7593","7607","9927","464","","","51","And","Nembus","1.63321004","48.6282122","T","53.9114","32.425","14.775","40.457","G_R3","3.59","-0.068","1.275","HIP","16.0","HYG","62.968","-111.999","G_R3","22.496","27.936","-6.911","K3III","T"
"123786","4318-2488-1","534739611789943808","7635","7650","9774","456","","","40","Cas","","1.64192143","73.04003806","T","141.3011","37.468","17.177","135.156","G_R3","5.28","-0.471","0.972","HIP","-5.217","G_R3","-11.616","-13.641","G_R3","9.804","-4.065","-7.655","G8II-III","T"
"124802","2826-2183-1","350442122738958336","7703","7719","10072","469","","Chi","52","And","","1.65583332","44.38615816","T","80.9112","52.474","24.288","56.597","G_R3","5.01","0.47","0.883","HIP","5.296","G_R3","-13.395","8.635","G_R3","3.49","-4.046","6.071","G8III","T"
"126335","2819-2290-1","347218835681961344","7803","7818","10205","477","","Tau","53","And","","1.67633803","40.57704845","T","209.1875","143.8278","67.512","136.0702","G_R3","4.96","-1.643","-0.068","HIP","-14.0","HYG","17.889","-20.981","G_R3","-4.913","17.291","-24.909","B8IV","T"
"127385","35-435-1","2562091860584132096","7869","7884","10380","489","","Nu","106","Psc","","1.69052615","5.48760831","T","112.0131","100.757","47.752","10.712","G_R3","4.45","-0.796","1.347","HIP","0.604","G_R3","-23.323","3.505","G_R3","5.686","-11.01","1.91","K2/3 III","T"
"127819","2823-2455-1","348515297330773120","7903","7918","10307","483","Gl 67","","","And","","1.69643213","42.61343591","T","14.7006","9.7697","4.6483","9.9532","G_R3","4.96","4.123","0.618","HIP","3.1","HYG","824.761","-156.423","G_R3","-15.971","56.051","-5.923","G2V","T"
"128265","7003-2207-1","5021530047130652800","7940","7955","10537","497","","Pi","","Scl","","1.70238903","-32.32692048","T","62.5731","47.7095","22.7928","-33.4607","G_R3","5.25","1.268","1.044","HIP","10.0","HYG","-82.704","-4.233","G_R3","17.594","-18.783","-6.409","K1 II/III","T"
"128992","4685-2579-1","2481138392843715968","7984","7999","10550","500","","","","Cet","","1.71208626","-3.6901993","T","322.7626","290.277","139.584","-20.774","G_R3","4.98","-2.564","1.378","HIP","-33.689","G_R3","-9.745","-33.429","G_R3","-26.804","-29.433","-48.873","K2/3 IIICNII","T"
"128713","1211-1733-1","96331172942614528","7966","7981","10476","493","Gl 68","","107","Psc","","1.70826759","20.26851628","T","7.6439","6.465","3.101","2.648","G_R3","5.24","5.823","0.836","HIP","-33.698","G_R3","-300.737","-673.539","G_R3","-16.166","-19.84","-34.568","K1V","T"
"129241","4314-2021-1","533842792557160576","8001","8016","10250","480","","","42","Cas","","1.7155168","70.62252745","T","89.9554","26.886","12.958","84.86","G_R3","5.18","0.41","-0.022","HIP","1.024","G_R3","76.295","-14.091","G_R3","-8.713","31.917","-1.027","B 9 V","T"
"130160","3291-2118-1","405987526029851264","8053","8068","10516","496","","Phi","","Per","","1.7276768","50.68873018","T","185.0201","105.429","51.228","143.153","G_R3","4.01","-2.326","-0.098","HIP","1.0","HYG","24.713","-13.938","G_R3","-0.396","23.906","-6.971","B1PE(III,V)","T"
"130695","5855-2292-1","2452378776434477184","8087","8102","10700","509","Gl 71","Tau","52","Cet","","1.734479","-15.93748","HIP_X","3.6522","3.1557","1.5408","-1.0025","G_R3","3.49","5.677","0.727","HIP","-17.0","HYG","-1721.728","854.963","G_R3","2.038","-32.175","18.901","G8V","HYG"
"132421","622-574-1","2572221764290136192","8183","8198","10761","510","","Omi","110","Psc","Torcular","1.75656418","9.15774949","T","79.811","70.6081","34.9711","12.7024","G_R3","4.26","-0.25","0.942","HIP","14.0","HYG","71.227","53.727","G_R3","-2.474","28.847","22.296","G8III","T"
"132724","6429-2283-1","5037943144391354496","8194","8209","10830","514","","Eps","","Scl","","1.760763","-25.05261","HIP_X","28.057","22.764","11.306","-11.881","G_R3","5.29","3.05","0.395","HIP","15.0","HYG","165.847","-49.654","G_R3","-0.146","24.556","-12.335","F2IV","HYG"
"133344","8475-1390-1","4912947570170211840","8226","8241","10939","520","","","","Eri","","1.76840657","-53.52203884","T","62.2761","33.126","16.535","-50.075","G_R3","5.04","1.068","0.031","HIP","12.58","G_R3","126.534","59.909","G_R3","2.733","43.114","0.399","A1 V","T"
"133174","4688-2415-1","2479813756210251136","8215","8230","10824","513","","","","Cet","","1.76646113","-5.73329794","T","180.0064","160.292","79.908","-17.982","G_R3","5.37","-0.906","1.517","HIP","11.172","G_R3","-10.222","-29.187","G_R3","11.613","-3.957","-25.897","K4 III","T"
"137836","5278-2438-1","2461043306017773696","8481","8497","11171","531","GJ 9061A","Chi","53","Cet","","1.82641766","-10.68641272","T","23.4826","20.487","10.618","-4.354","G_R3","4.66","2.806","0.333","HIP","1.771","G_R3","-147.867","-93.48","G_R3","7.406","-14.701","-10.554","F0 V","T"
"140225","5278-2437-1","2461150714560126080","8628","8645","11353","539","","Zet","55","Cet","Baten Kaitos","1.85767576","-10.33504177","T","77.6578","67.5396","35.7073","-13.9317","G_R3","3.74","-0.711","1.136","HIP","9.0","HYG","39.752","-40.956","G_R3","-1.404","15.811","-16.447","K0 III","T"
"142252","1763-3028-1","","8777","8796","11443","544","Gl 78.1","Alp","2","Tri","Mothallah","1.8846967","29.57882527","T","19.4175","14.873","7.998","9.585","HIP","3.42","1.979","0.488","HIP","-16.2","HYG","12.02","-233.69","HYG","-3.581","-0.669","-26.704","F5III","T"
"142525","2820-2261-1","344400959177254144","8795","8814","11428","543","","","55","And","","1.88815091","40.72979047","T","222.3079","148.298","79.924","145.054","G_R3","5.42","-1.315","1.311","HIP","-7.676","G_R3","-10.028","-3.966","G_R3","2.294","-10.769","-8.175","K0","T"
"142805","1209-1833-1","","8813","8832","11502","546","","Gam-2","5","Ari","Mesarthim","1.89217","19.293852","HIP_X","50.3018","41.77","22.568","16.62","HIP","3.88","0.372","-0.047","HIP","-1.0","HYG","79.43","-99.1","HYG","-2.964","19.927","-22.634","A1p Si","HYG"
"142953","8041-1199-1","4942522955488925696","8818","8837","11695","555","","Psi","","Phe","","1.89409531","-46.30266629","T","102.5652","62.3228","33.7142","-74.1544","G_R3","4.39","-0.665","1.597","HIP","2.0","HYG","-91.676","-86.746","G_R3","-4.397","-53.056","-30.584","M4 III","T"
"142834","33-1213-1","2512513678696855936","8814","8833","11559","549","","Xi","111","Psc","","1.89259717","3.18753055","T","60.0092","52.7108","28.4874","3.3373","G_R3","4.61","0.719","0.928","HIP","30.0","HYG","32.687","25.146","G_R3","21.58","22.233","8.81","K0 III","T"
"143862","7546-1195-1","4957620109130881664","8863","8882","11753","558","","Phi","","Phe","","1.90612049","-42.49694548","T","98.1836","63.5639","34.6443","-66.3276","G_R3","5.12","0.16","-0.06","HIP","12.0","HYG","-33.476","-30.113","G_R3","6.912","-13.978","-18.441","A3 V","T"
"144249","1212-1935-1","","8884","8903","11636","553","Gl 80","Bet","6","Ari","Sheratan","1.910668","20.808035","HIP_X","17.9856","14.753","8.063","6.389","HIP","2.64","1.365","0.165","HIP","-4.0","HYG","96.32","-108.8","HYG","-4.328","6.993","-10.092","A5V...","HYG"
